Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
643449,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2018-19,12/01/2018,19.11,
172662,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2011,12/01/2010,25.56,
877035,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2023,06/01/2023,13.24164375,
336631,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Annual Average 2015,01/01/2015,21.87,
877002,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2023,06/01/2023,14.02065338,
878201,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2023,06/01/2023,33.7542222,
221818,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2014,06/01/2014,30.47,
221926,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2014,06/01/2014,31.33,
878183,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2023,06/01/2023,35.74608194,
878204,386,Ozone (O3),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2023,06/01/2023,33.69362355,
221890,386,Ozone (O3),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2014,06/01/2014,28.58,
549391,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2017,06/01/2017,30.06,
605294,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2018,06/01/2018,30.96,
670915,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2020,06/01/2020,30.2,
549370,386,Ozone (O3),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2017,06/01/2017,29.01,
670921,386,Ozone (O3),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2020,06/01/2020,29.52,
605277,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2018,06/01/2018,28.54,
670932,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2020,06/01/2020,28.79,
336666,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2014-15,12/01/2014,26.74,
741069,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2021,01/01/2021,18.20655304,
549899,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2017,01/01/2017,21.19,
874420,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2023,01/01/2023,6.800834953,
221812,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2014,06/01/2014,31.93,
878188,386,Ozone (O3),Mean,ppb,UHF34,303,East Harlem,Summer 2023,06/01/2023,32.00898429,
171596,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2009-10,12/01/2009,23.85,
171664,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2011-12,12/01/2011,22.44,
667329,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2020,06/01/2020,12.14,
667413,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2020,06/01/2020,14.24,
549904,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2017,06/01/2017,15.17,
549906,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2016-17,12/01/2016,26.17,
602847,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2018,06/01/2018,14.02,
605274,386,Ozone (O3),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2018,06/01/2018,30.6,
605290,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2018,06/01/2018,27.2,
670919,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2020,06/01/2020,28.97,
670935,386,Ozone (O3),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2020,06/01/2020,30.17,
670930,386,Ozone (O3),Mean,ppb,UHF34,204,East New York,Summer 2020,06/01/2020,29.48,
549386,386,Ozone (O3),Mean,ppb,UHF34,303,East Harlem,Summer 2017,06/01/2017,26.91,
549896,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2017,01/01/2017,18.72,
741027,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Annual Average 2021,01/01/2021,16.03453373,
334085,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2015,06/01/2015,9.73,
874572,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Annual Average 2023,01/01/2023,6.679289698,
169381,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2010,06/01/2010,13.32,
411039,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Summer 2016,06/01/2016,9.88,
411038,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2015-16,12/01/2015,10.28,
669788,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2020,06/01/2020,6.54,
669845,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2020,06/01/2020,7.8,
669791,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2020,06/01/2020,6.69,
547383,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2017,06/01/2017,10.13,
171630,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2010-11,12/01/2010,27.63,
172072,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2009,06/01/2009,19.03,
172718,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2013,12/01/2012,18.58,
412661,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2015-16,12/01/2015,29.02,
412662,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2016,06/01/2016,22.17,
166767,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2011,06/01/2011,23.13,
741199,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2020-21,12/01/2020,23.85582362,
874418,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2022-23,12/01/2022,6.579128989,
334139,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2015,06/01/2015,9.98,
649850,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2019,06/01/2019,8.61,
669651,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Winter 2019-20,12/01/2019,8.24,
874567,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Winter 2022-23,12/01/2022,6.26223548,
173247,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Winter 2012-13,12/01/2012,10.07,
169352,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2010,06/01/2010,12.32,
177278,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2011-12,12/01/2011,9.29,
212934,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2014,12/01/2013,8.48,
179508,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Winter 2011-12,12/01/2011,9.93,
547440,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2017,06/01/2017,11.53,
605682,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2018,06/01/2018,9.23,
741066,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2021,01/01/2021,17.1012008,
412737,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2016,06/01/2016,16.02,
412778,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Winter 2015-16,12/01/2015,23.94,
412779,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2016,06/01/2016,13.96,
216370,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2011,06/01/2011,30.83,
817130,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,1,Bronx,2019,01/01/2019,5.077953,
817129,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,1,Bronx,2010,01/01/2010,4.207102,
817016,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,103,Lower East Side and Chinatown (CD3),2019,01/01/2019,127.356605,
817256,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,204,Highbridge and Concourse (CD4),2019,01/01/2019,10.841496,
817255,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,204,Highbridge and Concourse (CD4),2010,01/01/2010,9.499395,
817277,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,303,Bedford Stuyvesant (CD3),2010,01/01/2010,1.720786,
817278,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,303,Bedford Stuyvesant (CD3),2019,01/01/2019,2.478643,
799821,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,107,Hunts Point - Mott Haven,2014,01/01/2014,1.72533378,
799840,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,308,Greenwich Village - SoHo,2014,01/01/2014,1.603648086,
315633,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,Borough,1,Bronx,2011,01/01/2011,2,
799828,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,207,East Flatbush - Flatbush,2014,01/01/2014,1.552608919,
315651,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,207,East Flatbush - Flatbush,2011,01/01/2011,2.1,
799798,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,308,Greenwich Village - SoHo,2014,01/01/2014,0.941088372,
130698,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,207,East Flatbush - Flatbush,2005,01/01/2005,2.3,
412695,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2016,06/01/2016,16.51,
216358,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2011,06/01/2011,33.77,
412113,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2016,06/01/2016,33.44,
216616,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2011,06/01/2011,31.47,
216615,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2010,06/01/2010,33,
817170,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,209,Bensonhurst - Bay Ridge,2019,01/01/2019,3.087654,
817194,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,310,Lower Manhattan,2019,01/01/2019,3.446159,
817149,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,106,High Bridge - Morrisania,2010,01/01/2010,7.731047,
816729,643,Annual vehicle miles traveled,Million miles,per square mile,CD,401,Long Island City and Astoria (CD1),2019,01/01/2019,43.45868,
816730,643,Annual vehicle miles traveled,Million miles,per square mile,CD,401,Long Island City and Astoria (CD1),2010,01/01/2010,43.237752,
816765,643,Annual vehicle miles traveled,Million miles,per square mile,CD,301,Greenpoint and Williamsburg (CD1),2019,01/01/2019,80.238976,
816766,643,Annual vehicle miles traveled,Million miles,per square mile,CD,301,Greenpoint and Williamsburg (CD1),2010,01/01/2010,63.782624,
817252,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,202,Hunts Point and Longwood (CD2),2019,01/01/2019,3.417027,
817227,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,102,Greenwich Village and Soho (CD2),2010,01/01/2010,8.321408,
817228,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,102,Greenwich Village and Soho (CD2),2019,01/01/2019,9.214598,
799841,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,309,Union Square - Lower East Side,2014,01/01/2014,1.655044994,
799865,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,Borough,3,Manhattan,2014,01/01/2014,1.502881,
315653,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,209,Bensonhurst - Bay Ridge,2011,01/01/2011,2,
315664,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,309,Union Square - Lower East Side,2011,01/01/2011,2.5,
799799,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,309,Union Square - Lower East Side,2014,01/01/2014,1.02873087,
315595,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,106,High Bridge - Morrisania,2011,01/01/2011,1.6,
315616,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,309,Union Square - Lower East Side,2011,01/01/2011,2.3,
799800,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,310,Lower Manhattan,2014,01/01/2014,0.854960622,
130721,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,409,Southeast Queens,2005,01/01/2005,1.8,
518615,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2012-2014,01/02/2012,4.7,
628885,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2015-2017,01/01/2015,46.2,
629001,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2015-2017,01/01/2015,16.1,
518540,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2012-2014,01/02/2012,83.8,
176624,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2011,12/01/2010,19.48,
336583,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2015,01/01/2015,17.3,
649949,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2019,06/01/2019,7.85,
334104,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2014-15,12/01/2014,9.64,
742314,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Annual Average 2021,01/01/2021,6.990127119,
169368,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2010,06/01/2010,12.53,
169427,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2011,06/01/2011,12.09,
179427,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2010,12/01/2009,15.35,
876857,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2023,01/01/2023,12.72165158,
170194,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2009,12/01/2008,11.13,
170312,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2011,12/01/2010,10.92,
669898,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2020,01/01/2020,6.47,
669839,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2020,06/01/2020,6.58,
212941,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Annual Average 2014,12/01/2013,10.42,
547433,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Winter 2016-17,12/01/2016,8.59,
817322,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,407,Flushing and Whitestone (CD7),2019,01/01/2019,3.213928,
828016,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2017-2019,01/01/2017,22,
827863,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2017-2019,01/01/2017,15,
828054,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2017-2019,01/01/2017,3,
131164,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,5.4,
131068,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,23.6,
222464,386,Ozone (O3),Mean,ppb,UHF42,204,East New York,Summer 2012,06/01/2012,33.97,
222465,386,Ozone (O3),Mean,ppb,UHF42,204,East New York,Summer 2013,06/01/2013,31.51,
825734,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2021-22,12/01/2021,22.0754617,
412480,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Annual Average 2016,12/31/2015,20.82,
602753,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Annual Average 2018,01/01/2018,20.95,
825746,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Winter 2021-22,12/01/2021,23.35458927,
825704,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Winter 2021-22,12/01/2021,19.78492248,
876858,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2023,06/01/2023,9.286177253,
336553,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2015,01/01/2015,23.86,
179735,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,104,Pelham - Throgs Neck,2015,01/01/2015,23.6,
179831,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,104,Pelham - Throgs Neck,2015,01/01/2015,0.4,
549359,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2017,06/01/2017,30.06,
670947,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2020,06/01/2020,30.2,
411024,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2016,06/01/2016,7.94,
411017,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Winter 2015-16,12/01/2015,8.61,
547434,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Summer 2017,06/01/2017,10.4,
547436,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Winter 2016-17,12/01/2016,9.13,
212940,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Annual Average 2014,12/01/2013,9.84,
547430,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Winter 2016-17,12/01/2016,8.45,
605676,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2018,06/01/2018,8.89,
669830,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2020,06/01/2020,7.22,
177211,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2009-10,12/01/2009,9.54,
177295,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2011-12,12/01/2011,9.23,
412667,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2015-16,12/01/2015,29.55,
412668,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2016,06/01/2016,22.98,
216381,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2010,06/01/2010,32.07,
216561,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2010,06/01/2010,32.46,
216562,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2011,06/01/2011,32.23,
817180,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,303,East Harlem,2019,01/01/2019,8.062384,
817183,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,305,Upper East Side,2010,01/01/2010,4.822169,
817219,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,503,Willowbrook,2010,01/01/2010,1.674453,
817220,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,503,Willowbrook,2019,01/01/2019,2.213299,
817200,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,403,Flushing - Clearview,2019,01/01/2019,3.406371,
817199,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,403,Flushing - Clearview,2010,01/01/2010,2.487289,
817110,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,408,Hillcrest and Fresh Meadows (CD8),2019,01/01/2019,73.287963,
816807,643,Annual vehicle miles traveled,Million miles,per square mile,CD,104,Clinton and Chelsea (CD4),2019,01/01/2019,161.485932,
816808,643,Annual vehicle miles traveled,Million miles,per square mile,CD,104,Clinton and Chelsea (CD4),2010,01/01/2010,125.530861,
817236,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,106,Stuyvesant Town and Turtle Bay (CD6),2019,01/01/2019,7.613285,
817283,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,306,Park Slope and Carroll Gardens (CD6),2010,01/01/2010,3.439741,
817284,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,306,Park Slope and Carroll Gardens (CD6),2019,01/01/2019,4.625393,
817235,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,106,Stuyvesant Town and Turtle Bay (CD6),2010,01/01/2010,4.317389,
817231,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,104,Clinton and Chelsea (CD4),2010,01/01/2010,9.354428,
130729,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,Borough,2,Brooklyn,2005,01/01/2005,2.8,
628960,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,1,Bronx,2015-2017,01/01/2015,34.3,
628882,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2015-2017,01/01/2015,119.3,
628978,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2015-2017,01/01/2015,27.6,
518614,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208,Canarsie - Flatlands,2012-2014,01/02/2012,22.5,
628865,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,2,Brooklyn,2015-2017,01/01/2015,87.3,
628961,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,2,Brooklyn,2015-2017,01/01/2015,16.5,
173240,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2012-13,12/01/2012,12.09,
669667,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Annual Average 2020,01/01/2020,6.29,
334126,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2015,01/01/2015,9.36,
874586,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2023,06/01/2023,9.20653142,
174192,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Annual Average 2011,12/01/2010,11.12,
174124,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Annual Average 2009,12/01/2008,11.55,
174110,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2009,12/01/2008,10.68,
174178,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2011,12/01/2010,10.48,
874419,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2023,06/01/2023,9.265788318,
173138,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2009-10,12/01/2009,12.13,
173206,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2011-12,12/01/2011,10.96,
547541,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2016-17,12/01/2016,8.17,
212067,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2014,12/01/2013,9.99,
547508,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2016-17,12/01/2016,9.3,
547506,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2017,06/01/2017,10.79,
173124,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2009-10,12/01/2009,10.23,
605793,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2018,06/01/2018,8.33,
669707,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2020,06/01/2020,7.17,
173179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Winter 2010-11,12/01/2010,12.29,
173172,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2010-11,12/01/2010,14.6,
173614,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Summer 2009,06/01/2009,11.03,
174260,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Annual Average 2013,12/01/2012,9.48,
334128,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2014-15,12/01/2014,10.23,
